order_id,order_time,delivery_time,restaurant,cuisine,total_amount,rating,location,city,ordered_qty,book_table,online_order,distance_km
ORD_3073,2023-11-02 15:26:00,,Mainland China,Italian,128.83,4.0/5,Hebbal,Bengaluru,2,Yes,No,
ORD_3074,2023-10-07 19:23:00,,McD,Indian,40.91,3.0 / 5,JP Nagar,bengaluru,6,No,,
ORD_3075,2023-12-14 12:43:00,,Taco Bell,Italian,68.59,3.3/5,BTM Layout,bengaluru,7,Yes,,
ORD_3076,2023-10-11 01:38:00,,Leon Grill,Desserts,89.38,3.0 / 5,RR Nagar,Bengaluru ,5,No,,
ORD_3077,2023-10-09 16:47:00,,Meghana Foods,Italian,103.39,,Whitefield,bengaluru,3,No,,
ORD_3078,2023-12-15 13:10:00,,Pizza Hut,South Indian,18.24,,RR Nagar,Bengaluru,8,No,No,
ORD_3079,2023-11-01 21:11:00,,Taco Bell,Indian,121.09,NEW,Basavanagudi,Bengaluru ,2,Yes,No,
ORD_3080,2023-10-14 13:57:00,,Leon Grill,Fast Food,126.7,4.0/5,Jayanagar,bengaluru,6,,No,
ORD_3081,2023-10-04 06:30:00,,McD,Japanese,22.11,,Koramangala,Bengaluru,4,,No,
ORD_3082,2023-12-12 11:52:00,,Nandhini,Fast Food,113.04,3.0 / 5,BTM Layout,Bengaluru ,8,,,
ORD_3083,2023-10-09 16:38:00,,Toit,Mexican,141.01,4.0/5,RR Nagar,Bengaluru,4,No,,
ORD_3084,2023-11-11 02:09:00,,Mainland China,Mughlai,55.23,2.3/5,RR Nagar,Bnegaluru,7,,No,
ORD_3085,2023-11-13 01:31:00,,Meghana Foods,Japanese,96.87,,Whitefield,Bengaluru ,5,,,
ORD_3086,2023-10-29 22:45:00,2023-10-29 23:36:00,Burger King,Desserts,13.26,,HSR Layout,Bnegaluru,8,,Yes,3.12
ORD_3087,2023-10-01 02:33:00,2023-10-01 02:55:00,Sushi Zen,Indian,11.41,4.0/5,Koramangala,bengaluru,4,No,Yes,7.05
ORD_3088,2023-11-05 21:50:00,2023-11-05 22:55:00,Sushi Zen,Japanese,81.35,,Malleshwaram,Bnegaluru,1,,Yes,3.87
ORD_3089,2023-12-19 03:36:00,,Burger King,Desserts,68.47,,RR Nagar,bengaluru,2,,No,
ORD_3090,2023-12-06 06:07:00,2023-12-06 06:34:00,Starbucks,Coffee,69.64,NEW,RR Nagar,Bnegaluru,1,Yes,Yes,12.93
ORD_3091,2023-12-13 05:45:00,,Nandhini,Biryani,92.0,,Kengeri,Bengaluru,5,,,
ORD_3092,2023-11-03 04:28:00,,Sushi Zen,Fast Food,21.32,,Whitefield,Bengaluru ,8,No,,
ORD_3093,2023-10-18 02:13:00,,Taco Bell,South Indian,117.42,,BTM Layout,Bengaluru ,6,Yes,,
ORD_3094,2023-11-17 03:41:00,,Starbucks,Japanese,86.98,NEW,Jayanagar,bengaluru,8,,No,
ORD_3095,2023-11-26 02:03:00,2023-11-26 02:41:00,Leon Grill,Fast Food,70.4,4.0/5,Koramangala,Bengaluru ,4,No,Yes,6.26
ORD_3096,2023-12-02 23:31:00,2023-12-03 00:06:00,McD,Japanese,122.62,NEW,Koramangala,Bengaluru ,5,No,Yes,10.86
ORD_3097,2023-11-04 18:12:00,,Corner House,Coffee,74.46,4.2/5,Hebbal,Bengaluru ,6,No,,
ORD_3098,2023-11-02 03:02:00,,Taco Bell,Mexican,99.44,3.0 / 5,JP Nagar,Bnegaluru,6,,,
ORD_3099,2023-11-10 02:13:00,,Vidyarthi Bhavan,Mughlai,116.28,NEW,Basavanagudi,Bengaluru ,3,,,
ORD_3100,2023-10-10 04:27:00,,Sushi Zen,Fast Food,54.73,NEW,Hebbal,Bengaluru,4,,No,
ORD_3101,2023-10-09 03:46:00,,Vidyarthi Bhavan,Fast Food,100.44,4.8/5,JP Nagar,Bengaluru ,5,No,,
ORD_3102,2023-10-01 22:53:00,,Mainland China,Japanese,18.36,,Whitefield,Bengaluru,6,,,
ORD_3103,2023-12-11 17:40:00,,Meghana Foods,Italian,72.7,4.0/5,Hebbal,Bengaluru,8,No,,
ORD_3104,2023-10-02 15:11:00,,Empire Restaurant,Mexican,9.97,2.7/5,Electronic City,Bnegaluru,2,,,
ORD_3105,2023-10-12 06:02:00,2023-10-12 06:52:00,Corner House,Continental,46.37,3.0 / 5,HSR Layout,Bengaluru,1,No,Yes,8.04
ORD_3106,2023-11-03 03:30:00,2023-11-03 03:58:00,Truffles,North Indian,74.42,,HSR Layout,Bnegaluru,8,Yes,Yes,2.16
ORD_3107,2023-12-18 12:13:00,,McD,Coffee,119.89,,Malleshwaram,Bengaluru,1,No,No,
ORD_3108,2023-12-13 12:02:00,,Empire Restaurant,North Indian,129.57,,Electronic City,Bnegaluru,8,,,
ORD_3109,2023-11-14 08:53:00,,Nandhini,Chinese,132.77,3.0 / 5,Hebbal,bengaluru,2,No,,
ORD_3110,2023-10-09 03:28:00,2023-10-09 03:59:00,Pizza Hut,Japanese,7.82,,HSR Layout,bengaluru,5,,Yes,4.28
ORD_3111,2023-12-15 10:14:00,,Vidyarthi Bhavan,North Indian,139.77,2.4/5,Marthahalli,Bengaluru,6,No,No,
ORD_3112,2023-12-08 04:04:00,,Starbucks,Fast Food,149.54,3.3/5,RR Nagar,bengaluru,3,,,
ORD_3113,2023-11-15 03:04:00,2023-11-15 03:42:00,Mainland China,Coffee,138.6,2.0/5,JP Nagar,bengaluru,1,,Yes,9.91
ORD_3114,2023-11-21 07:23:00,,Vidyarthi Bhavan,Biryani,16.94,4.0/5,BTM Layout,Bengaluru,5,Yes,,
ORD_3115,2023-11-23 10:41:00,,Toit,North Indian,140.88,,Kengeri,Bnegaluru,2,,,
ORD_3116,2023-12-11 04:24:00,,Sushi Zen,Mexican,105.24,NEW,Jayanagar,Bnegaluru,6,,,
ORD_3117,2023-11-02 13:00:00,,Sushi Zen,Indian,141.1,4.0/5,BTM Layout,bengaluru,5,Yes,,
ORD_3118,2023-10-16 07:27:00,,Burger King,Indian,73.41,,Electronic City,bengaluru,2,,,
ORD_3119,2023-12-24 08:35:00,,Taco Bell,Desserts,26.98,4.0/5,Banashankari,Bnegaluru,8,No,No,
ORD_3120,2023-10-25 18:02:00,,Taco Bell,North Indian,97.96,NEW,Indiranagar,Bengaluru ,6,,,
ORD_3121,2023-10-14 01:15:00,,Truffles,Italian,8.83,,Banashankari,Bengaluru,2,,No,
ORD_3122,2023-12-06 20:33:00,,Taco Bell,Japanese,28.44,,Hebbal,Bengaluru ,4,Yes,,
ORD_3123,2023-12-24 08:47:00,2023-12-24 09:49:00,Leon Grill,Coffee,100.85,3.0 / 5,Hebbal,Bengaluru,7,,Yes,6.31
ORD_3124,2023-11-26 14:34:00,2023-11-26 15:26:00,Taco Bell,Mughlai,104.82,3.9/5,Electronic City,Bengaluru,2,,Yes,6.95
ORD_3125,2023-11-15 11:41:00,,Sushi Zen,Fast Food,86.47,3.8/5,RR Nagar,bengaluru,7,Yes,,
ORD_3126,2023-10-18 21:55:00,2023-10-18 22:11:00,Starbucks,Mughlai,126.4,4.0/5,Whitefield,Bengaluru ,7,,Yes,1.47
ORD_3127,2023-10-30 23:58:00,2023-10-31 00:51:00,Taco Bell,Mexican,52.15,NEW,Jayanagar,bengaluru,6,No,Yes,3.56
ORD_3128,2023-10-12 22:51:00,,McD,Biryani,93.7,3.0 / 5,Banashankari,Bengaluru,3,,,
ORD_3129,2023-10-05 07:48:00,,Sushi Zen,Coffee,20.25,3.0 / 5,RR Nagar,bengaluru,6,,No,
ORD_3130,2023-11-22 11:07:00,2023-11-22 11:25:00,Toit,North Indian,118.65,4.0/5,Electronic City,Bengaluru ,8,,Yes,6.43
ORD_3131,2023-11-07 02:09:00,,Burger King,Desserts,127.63,4.0/5,Jayanagar,bengaluru,4,No,No,
ORD_3132,2023-11-02 09:16:00,,Meghana Foods,Chinese,21.35,,Marthahalli,Bnegaluru,4,No,,
ORD_3133,2023-12-16 07:11:00,,Taco Bell,Fast Food,109.35,3.0 / 5,Basavanagudi,Bnegaluru,1,,,
ORD_3134,2023-11-02 20:53:00,,Leon Grill,Indian,83.6,NEW,RR Nagar,Bengaluru,2,,No,
ORD_3135,2023-12-19 01:33:00,2023-12-19 01:49:00,Nandhini,Indian,50.92,NEW,Hebbal,Bengaluru ,7,,Yes,8.87
ORD_3136,2023-10-05 14:42:00,2023-10-05 15:36:00,Toit,Desserts,62.78,4.0/5,Basavanagudi,Bnegaluru,5,Yes,Yes,12.19
ORD_3137,2023-12-15 03:42:00,,Leon Grill,Fast Food,33.61,3.0 / 5,RR Nagar,bengaluru,3,Yes,,
ORD_3138,2023-10-19 10:53:00,2023-10-19 11:18:00,Sushi Zen,South Indian,22.91,2.2/5,Basavanagudi,bengaluru,8,No,Yes,13.15
ORD_3139,2023-11-09 20:46:00,,McD,Italian,41.88,4.0/5,Jayanagar,Bnegaluru,2,No,No,
ORD_3140,2023-10-20 07:22:00,,Nandhini,Mexican,84.48,3.0 / 5,JP Nagar,Bnegaluru,8,Yes,,
ORD_3141,2023-12-04 16:53:00,2023-12-04 17:14:00,Starbucks,Italian,125.83,3.8/5,Indiranagar,Bengaluru ,6,,Yes,5.6
ORD_3142,2023-12-14 17:00:00,2023-12-14 17:54:00,Sushi Zen,Fast Food,58.56,3.0 / 5,Banashankari,Bengaluru ,1,No,Yes,2.92
ORD_3143,2023-10-01 07:04:00,,Truffles,South Indian,75.71,3.0 / 5,RR Nagar,bengaluru,6,,No,
ORD_3144,2023-11-25 15:08:00,,Toit,South Indian,100.86,,RR Nagar,Bengaluru,6,,,
ORD_3145,2023-12-12 05:20:00,,Toit,Biryani,14.81,NEW,Malleshwaram,Bengaluru,6,,,
ORD_3146,2023-12-04 15:55:00,2023-12-04 16:31:00,Truffles,Mexican,114.31,3.6/5,Banashankari,Bnegaluru,1,Yes,Yes,8.15
ORD_3147,2023-10-01 07:37:00,,Burger King,Mexican,100.72,3.0 / 5,Basavanagudi,Bnegaluru,8,Yes,,
ORD_3148,2023-11-16 02:47:00,,Leon Grill,South Indian,81.13,4.0/5,Whitefield,Bengaluru,3,No,,
ORD_3149,2023-12-22 14:59:00,,Burger King,Chinese,77.28,3.0 / 5,Whitefield,Bnegaluru,3,Yes,No,
ORD_3150,2023-12-27 05:07:00,,Sushi Zen,Chinese,141.01,4.6/5,Jayanagar,Bengaluru,8,Yes,,
ORD_3151,2023-11-15 20:32:00,,Toit,Mughlai,34.99,3.0 / 5,Jayanagar,Bengaluru ,4,,,
ORD_3152,2023-12-20 15:33:00,2023-12-20 15:59:00,Burger King,Desserts,10.92,4.0/5,Kengeri,Bengaluru ,4,,Yes,11.7
ORD_3153,2023-10-23 17:14:00,,Pizza Hut,Italian,111.51,NEW,Koramangala,Bengaluru,7,,,
ORD_3154,2023-12-14 14:24:00,,Nandhini,Coffee,7.31,4.0/5,Jayanagar,Bengaluru ,3,Yes,No,
ORD_3155,2023-11-21 07:14:00,,Toit,Fast Food,21.81,3.0 / 5,Hebbal,bengaluru,6,,,
ORD_3156,2023-10-19 09:25:00,,Taco Bell,Coffee,53.53,3.0 / 5,Whitefield,Bnegaluru,8,No,,
ORD_3157,2023-12-18 12:06:00,,Nandhini,Coffee,18.72,NEW,Hebbal,Bengaluru ,1,No,,
ORD_3158,2023-10-28 03:51:00,2023-10-28 04:31:00,Truffles,Desserts,91.53,NEW,Jayanagar,Bengaluru,7,,Yes,10.82
ORD_3159,2023-12-21 07:48:00,,McD,South Indian,48.59,4.0/5,Electronic City,Bengaluru ,8,No,,
ORD_3160,2023-12-09 19:07:00,,Mainland China,Fast Food,89.9,,Banashankari,Bengaluru ,4,,,
ORD_3161,2023-10-11 00:20:00,,Truffles,North Indian,134.75,4.0/5,Malleshwaram,Bengaluru,5,No,,
ORD_3162,2023-10-16 01:04:00,,Nandhini,Coffee,71.79,4.0/5,Kengeri,Bengaluru ,2,Yes,No,
ORD_3163,2023-11-23 07:09:00,2023-11-23 07:29:00,Truffles,Biryani,128.86,,Hebbal,Bengaluru,5,,Yes,14.44
ORD_3164,2023-10-12 09:06:00,,Starbucks,Italian,72.92,4.0/5,Marthahalli,Bnegaluru,4,,No,
ORD_3165,2023-10-10 05:05:00,,Mainland China,Fast Food,120.71,3.0 / 5,Malleshwaram,Bengaluru,1,,No,
ORD_3166,2023-10-15 14:55:00,,Pizza Hut,Italian,80.04,4.5/5,Basavanagudi,bengaluru,7,Yes,,
ORD_3167,2023-12-02 09:01:00,,Meghana Foods,North Indian,115.78,NEW,Electronic City,Bnegaluru,6,,,
ORD_3168,2023-11-27 01:57:00,,Truffles,Mughlai,71.24,4.0/5,Hebbal,Bengaluru ,7,,No,
ORD_3169,2023-11-22 03:28:00,,Starbucks,Chinese,10.4,NEW,Marthahalli,Bengaluru,2,No,No,
ORD_3170,2023-12-05 03:43:00,,Truffles,South Indian,133.78,3.2/5,BTM Layout,bengaluru,7,,,
ORD_3171,2023-11-17 14:57:00,,Vidyarthi Bhavan,Italian,86.72,4.0/5,JP Nagar,Bengaluru ,8,,,
ORD_3172,2023-12-14 12:33:00,,Pizza Hut,Mughlai,35.18,NEW,Hebbal,bengaluru,4,,,
ORD_3173,2023-12-03 13:11:00,2023-12-03 13:34:00,Empire Restaurant,Coffee,86.23,2.3/5,Kengeri,bengaluru,2,No,Yes,7.81
ORD_3174,2023-12-11 02:22:00,,Leon Grill,Mexican,36.47,NEW,BTM Layout,Bengaluru ,5,,,
ORD_3175,2023-12-25 21:35:00,,Toit,Japanese,104.62,4.0/5,Indiranagar,Bnegaluru,4,No,,
ORD_3176,2023-12-08 17:38:00,,Pizza Hut,Japanese,92.83,,JP Nagar,Bengaluru,6,No,,
ORD_3177,2023-11-19 15:12:00,,Meghana Foods,Desserts,61.26,4.0/5,Indiranagar,Bengaluru ,5,Yes,,
ORD_3178,2023-10-06 22:12:00,,Mainland China,Japanese,11.07,,Jayanagar,Bengaluru,1,Yes,No,
ORD_3179,2023-12-28 07:36:00,2023-12-28 08:40:00,Pizza Hut,Indian,114.16,2.0/5,Basavanagudi,Bnegaluru,2,,Yes,6.89
ORD_3180,2023-10-15 04:30:00,2023-10-15 05:22:00,Taco Bell,Indian,25.79,,Jayanagar,Bengaluru,3,,Yes,14.62
ORD_3181,2023-11-19 11:42:00,,Leon Grill,Desserts,30.04,2.2/5,Koramangala,Bengaluru ,7,,,
ORD_3182,2023-12-04 08:40:00,,Mainland China,North Indian,27.8,NEW,Basavanagudi,Bnegaluru,2,No,No,
ORD_3183,2023-10-21 08:46:00,,Sushi Zen,Coffee,87.81,,Electronic City,Bengaluru ,1,Yes,No,
ORD_3184,2023-10-04 07:31:00,2023-10-04 08:08:00,Vidyarthi Bhavan,Mexican,123.23,3.0 / 5,RR Nagar,bengaluru,1,,Yes,12.06
ORD_3185,2023-11-05 12:14:00,,McD,Chinese,7.25,3.0 / 5,Indiranagar,Bengaluru ,2,,No,
ORD_3186,2023-10-23 01:37:00,2023-10-23 02:28:00,Burger King,Italian,84.17,3.6/5,RR Nagar,Bengaluru ,7,Yes,Yes,3.46
ORD_3187,2023-10-26 07:50:00,,Starbucks,Mexican,24.0,3.0 / 5,JP Nagar,Bnegaluru,4,Yes,,
ORD_3188,2023-11-28 22:41:00,,Corner House,Indian,82.43,,Kengeri,Bnegaluru,2,No,No,
ORD_3189,2023-10-14 10:36:00,,Mainland China,Coffee,139.04,3.0 / 5,Kengeri,Bengaluru ,5,,No,
ORD_3190,2023-12-25 00:05:00,,Taco Bell,Continental,38.61,3.0 / 5,Koramangala,bengaluru,5,Yes,,
ORD_3191,2023-11-21 04:25:00,,Truffles,Chinese,44.13,3.0 / 5,JP Nagar,Bengaluru ,8,Yes,,
ORD_3192,2023-12-21 00:46:00,,Toit,Continental,90.95,NEW,Indiranagar,Bengaluru,6,Yes,,
ORD_3193,2023-11-20 18:34:00,,Pizza Hut,South Indian,35.32,2.5/5,RR Nagar,Bengaluru,7,,No,
ORD_3194,2023-11-16 07:21:00,,Pizza Hut,North Indian,71.83,,Banashankari,Bengaluru ,5,No,No,
ORD_3195,2023-11-03 05:58:00,,Burger King,Fast Food,67.62,,JP Nagar,bengaluru,4,,,
ORD_3196,2023-12-15 11:39:00,,Leon Grill,Biryani,32.65,3.0 / 5,Basavanagudi,Bengaluru ,8,No,,
ORD_3197,2023-10-02 06:58:00,,Toit,Italian,85.58,,Indiranagar,Bengaluru,5,Yes,No,
ORD_3198,2023-11-15 01:41:00,,Truffles,Mughlai,8.59,NEW,Electronic City,bengaluru,4,,No,
ORD_3199,2023-10-01 13:40:00,2023-10-01 14:20:00,Corner House,Italian,50.09,,Basavanagudi,Bnegaluru,2,No,Yes,9.09
ORD_3200,2023-12-22 15:08:00,,Meghana Foods,Indian,98.99,4.0/5,HSR Layout,bengaluru,8,,,
ORD_3201,2023-10-31 12:38:00,2023-10-31 13:40:00,Vidyarthi Bhavan,Japanese,45.56,3.0 / 5,Marthahalli,Bengaluru ,8,Yes,Yes,3.28
ORD_3202,2023-11-23 07:22:00,,Sushi Zen,Mexican,31.45,,RR Nagar,bengaluru,4,,,
ORD_3203,2023-10-18 18:55:00,,Mainland China,Biryani,115.31,NEW,Indiranagar,bengaluru,8,No,No,
ORD_3204,2023-12-25 19:32:00,,Burger King,Mexican,14.0,,HSR Layout,bengaluru,4,No,,
ORD_3205,2023-12-16 13:24:00,,Corner House,Coffee,106.52,3.0 / 5,Malleshwaram,bengaluru,2,No,No,
ORD_3206,2023-10-12 07:33:00,2023-10-12 08:19:00,Toit,Biryani,42.86,NEW,Banashankari,Bnegaluru,5,No,Yes,11.88
ORD_3207,2023-10-12 22:59:00,,Mainland China,Mexican,67.61,,HSR Layout,Bengaluru ,6,,,
ORD_3208,2023-12-14 14:05:00,,Meghana Foods,Biryani,41.44,3.0 / 5,Hebbal,bengaluru,5,No,No,
ORD_3209,2023-11-02 10:39:00,,Corner House,Indian,117.39,3.0 / 5,BTM Layout,bengaluru,8,No,,
ORD_3210,2023-10-27 07:09:00,,McD,Japanese,33.05,3.0 / 5,HSR Layout,bengaluru,3,No,,
ORD_3211,2023-12-02 13:05:00,,Toit,Italian,59.37,3.0 / 5,Hebbal,Bnegaluru,5,,No,
ORD_3212,2023-11-25 02:46:00,,Starbucks,Continental,140.54,3.0 / 5,Indiranagar,Bengaluru ,7,,,
ORD_3213,2023-12-26 03:41:00,,Corner House,Italian,134.87,3.0 / 5,Electronic City,Bengaluru,1,Yes,No,
ORD_3214,2023-10-29 01:40:00,2023-10-29 02:42:00,Mainland China,Continental,53.35,3.0 / 5,Whitefield,Bnegaluru,1,No,Yes,7.08
ORD_3215,2023-12-15 14:54:00,,Burger King,Coffee,124.12,,Electronic City,Bengaluru ,5,Yes,,
ORD_3216,2023-11-03 02:51:00,,Taco Bell,Mexican,102.53,4.2/5,RR Nagar,Bengaluru,8,,,
ORD_3217,2023-11-01 03:29:00,,Burger King,Mexican,126.23,4.0/5,JP Nagar,bengaluru,8,Yes,,
ORD_3218,2023-12-03 16:24:00,2023-12-03 16:55:00,Leon Grill,Fast Food,140.89,,Koramangala,bengaluru,1,,Yes,8.53
ORD_3219,2023-11-07 03:11:00,2023-11-07 03:34:00,McD,North Indian,84.48,,Hebbal,Bengaluru,1,Yes,Yes,12.38
ORD_3220,2023-12-24 12:32:00,,Nandhini,Coffee,141.74,,Jayanagar,bengaluru,5,,,
ORD_3221,2023-11-27 00:27:00,,Taco Bell,Japanese,95.97,NEW,Indiranagar,Bengaluru,5,,No,
ORD_3222,2023-10-08 13:48:00,,Mainland China,Continental,120.4,4.0/5,JP Nagar,Bnegaluru,5,No,,
ORD_3223,2023-11-25 09:03:00,2023-11-25 09:42:00,Vidyarthi Bhavan,South Indian,47.89,4.1/5,Koramangala,bengaluru,1,Yes,Yes,10.51
ORD_3224,2023-10-28 16:49:00,,Nandhini,Desserts,142.88,4.0/5,Whitefield,Bnegaluru,4,,,
ORD_3225,2023-12-08 04:55:00,,Starbucks,Desserts,51.97,3.0 / 5,Banashankari,Bengaluru,8,,,
ORD_3226,2023-11-17 13:54:00,,Empire Restaurant,North Indian,71.35,2.9/5,Marthahalli,Bengaluru,7,Yes,,
ORD_3227,2023-10-18 10:05:00,2023-10-18 10:30:00,Starbucks,Fast Food,59.83,,Banashankari,Bengaluru,6,No,Yes,9.11
ORD_3228,2023-10-18 13:58:00,2023-10-18 14:44:00,Meghana Foods,Biryani,144.94,3.0 / 5,Malleshwaram,Bnegaluru,2,,Yes,4.61
ORD_3229,2023-12-29 01:49:00,,Pizza Hut,South Indian,110.34,3.9/5,Indiranagar,Bengaluru ,3,,,
ORD_3230,2023-10-12 09:12:00,2023-10-12 09:51:00,Taco Bell,Fast Food,80.28,NEW,Hebbal,Bengaluru ,2,Yes,Yes,14.11
ORD_3231,2023-10-06 16:44:00,,Pizza Hut,Desserts,108.91,4.0/5,Marthahalli,bengaluru,3,No,,
ORD_3232,2023-12-17 06:04:00,,Burger King,Indian,139.73,4.0/5,Banashankari,Bnegaluru,8,,,
ORD_3233,2023-10-06 18:41:00,2023-10-06 19:26:00,Leon Grill,Coffee,41.0,NEW,HSR Layout,Bengaluru ,8,,Yes,2.8
ORD_3234,2023-10-02 22:08:00,,Toit,Italian,9.74,4.0/5,Electronic City,Bengaluru,5,Yes,,
ORD_3235,2023-12-08 09:51:00,,Truffles,South Indian,119.23,NEW,Malleshwaram,Bnegaluru,5,,,
ORD_3236,2023-12-03 20:49:00,,Pizza Hut,Coffee,75.46,3.0 / 5,Marthahalli,Bnegaluru,4,,No,
ORD_3237,2023-12-04 22:25:00,2023-12-04 22:45:00,Burger King,Indian,128.17,,Marthahalli,bengaluru,1,No,Yes,13.86
ORD_3238,2023-12-21 15:23:00,,Meghana Foods,Coffee,122.26,3.0 / 5,HSR Layout,bengaluru,6,,,
ORD_3239,2023-10-06 17:06:00,2023-10-06 17:36:00,Toit,Chinese,29.54,NEW,Indiranagar,Bnegaluru,3,,Yes,2.75
ORD_3240,2023-11-21 06:39:00,,Sushi Zen,Continental,13.12,4.0/5,Malleshwaram,Bengaluru ,4,,,
ORD_3241,2023-11-03 04:10:00,2023-11-03 04:39:00,Taco Bell,Italian,82.05,2.4/5,Banashankari,bengaluru,2,,Yes,8.61
ORD_3242,2023-10-02 07:37:00,,Corner House,Chinese,138.86,4.0/5,Basavanagudi,Bnegaluru,5,Yes,,
ORD_3243,2023-12-08 23:33:00,2023-12-09 00:17:00,McD,North Indian,143.95,4.0/5,Basavanagudi,bengaluru,8,No,Yes,13.04
ORD_3244,2023-11-20 12:04:00,,Leon Grill,Japanese,16.68,2.4/5,Jayanagar,Bnegaluru,7,No,,
ORD_3245,2023-10-11 07:20:00,,Taco Bell,Chinese,48.24,,RR Nagar,bengaluru,5,No,No,
ORD_3246,2023-11-21 08:26:00,2023-11-21 09:12:00,Leon Grill,Japanese,42.79,4.0/5,Whitefield,Bengaluru ,1,Yes,Yes,5.92
ORD_3247,2023-10-26 10:58:00,,Taco Bell,North Indian,120.58,3.0 / 5,Whitefield,Bengaluru ,2,,,
ORD_3248,2023-10-27 22:07:00,2023-10-27 22:51:00,Toit,Coffee,118.08,4.0/5,Electronic City,bengaluru,7,,Yes,12.62
ORD_3249,2023-11-19 12:26:00,2023-11-19 13:22:00,Corner House,Mexican,21.02,,Kengeri,Bengaluru ,4,,Yes,1.53
ORD_3250,2023-11-28 23:05:00,2023-11-28 23:49:00,McD,Mughlai,142.57,3.0 / 5,Basavanagudi,Bengaluru,3,,Yes,4.92
ORD_3251,2023-12-10 20:24:00,2023-12-10 20:39:00,Pizza Hut,Italian,124.82,2.9/5,JP Nagar,Bengaluru ,5,No,Yes,1.68
ORD_3252,2023-10-08 01:30:00,2023-10-08 02:30:00,Sushi Zen,Indian,138.63,NEW,Malleshwaram,Bengaluru ,4,,Yes,8.37
ORD_3253,2023-11-05 18:01:00,,Empire Restaurant,Coffee,30.06,4.0/5,HSR Layout,Bengaluru ,2,Yes,No,
ORD_3254,2023-12-16 19:57:00,,Taco Bell,Continental,72.01,3.1/5,Electronic City,bengaluru,4,,No,
ORD_3255,2023-10-09 01:18:00,,Burger King,Desserts,84.5,4.4/5,Jayanagar,Bengaluru ,6,,,
ORD_3256,2023-12-08 00:48:00,2023-12-08 01:23:00,McD,Fast Food,52.24,,Basavanagudi,bengaluru,1,,Yes,5.59
ORD_3257,2023-10-12 18:18:00,2023-10-12 19:05:00,Empire Restaurant,North Indian,72.04,,Indiranagar,Bnegaluru,5,,Yes,11.62
ORD_3258,2023-10-06 13:33:00,,Vidyarthi Bhavan,Indian,98.88,NEW,Hebbal,Bengaluru ,8,,,
ORD_3259,2023-10-01 22:07:00,,Starbucks,Mughlai,133.07,4.0/5,Whitefield,bengaluru,6,,No,
ORD_3260,2023-11-01 08:06:00,,Leon Grill,Japanese,99.12,4.0/5,Kengeri,Bengaluru ,1,Yes,,
ORD_3261,2023-12-24 11:11:00,,Taco Bell,Desserts,46.12,3.0 / 5,HSR Layout,bengaluru,3,Yes,,
ORD_3262,2023-12-20 03:31:00,,Meghana Foods,Biryani,94.6,3.6/5,Kengeri,Bnegaluru,4,,,
ORD_3263,2023-12-25 16:03:00,2023-12-25 17:01:00,Truffles,Fast Food,115.7,3.2/5,BTM Layout,bengaluru,1,Yes,Yes,5.44
ORD_3264,2023-10-11 10:34:00,,Taco Bell,Mughlai,103.48,NEW,Jayanagar,Bnegaluru,4,No,No,
ORD_3265,2023-11-05 14:58:00,2023-11-05 15:20:00,Empire Restaurant,Mughlai,24.94,,Koramangala,bengaluru,8,,Yes,3.2
ORD_3266,2023-10-10 05:08:00,,Starbucks,Coffee,47.84,3.9/5,Indiranagar,Bengaluru ,4,No,No,
ORD_3267,2023-11-26 05:40:00,,Corner House,Japanese,144.77,2.4/5,Indiranagar,Bengaluru,5,,,
ORD_3268,2023-11-17 22:47:00,,Burger King,North Indian,6.08,NEW,Marthahalli,Bnegaluru,6,,No,
ORD_3269,2023-10-04 13:31:00,,Taco Bell,North Indian,75.49,4.0/5,Marthahalli,bengaluru,7,Yes,,
ORD_3270,2023-10-19 20:53:00,,McD,Mexican,63.96,NEW,Whitefield,bengaluru,1,,No,
ORD_3271,2023-10-26 16:42:00,,Nandhini,Italian,67.49,3.0 / 5,Kengeri,bengaluru,4,,No,
ORD_3272,2023-10-05 07:29:00,2023-10-05 07:57:00,Meghana Foods,Italian,37.25,3.0 / 5,RR Nagar,bengaluru,5,Yes,Yes,7.04
ORD_3273,2023-11-24 13:57:00,2023-11-24 14:48:00,Vidyarthi Bhavan,Coffee,43.29,4.0/5,Marthahalli,Bengaluru,8,,Yes,7.09
ORD_3274,2023-11-09 08:49:00,,Vidyarthi Bhavan,Chinese,11.42,NEW,RR Nagar,Bengaluru ,6,,,
ORD_3275,2023-12-17 12:48:00,,Corner House,Fast Food,85.35,2.2/5,Hebbal,Bnegaluru,8,,,
ORD_3276,2023-11-13 15:28:00,,Empire Restaurant,Mughlai,19.09,,Whitefield,Bengaluru ,2,,No,
ORD_3277,2023-10-05 20:18:00,,Mainland China,Mughlai,119.48,3.0 / 5,Marthahalli,Bnegaluru,2,Yes,No,
ORD_3278,2023-10-03 01:55:00,,Burger King,South Indian,94.68,4.0/5,Marthahalli,bengaluru,1,No,,
ORD_3279,2023-10-24 12:19:00,,Mainland China,Italian,28.07,2.6/5,JP Nagar,Bengaluru ,8,No,No,
ORD_3280,2023-10-05 12:03:00,,Starbucks,Chinese,57.45,3.4/5,Marthahalli,Bengaluru ,1,,,
ORD_3281,2023-11-24 21:18:00,,Meghana Foods,Italian,84.38,NEW,Electronic City,Bengaluru ,6,,,
